Customer ID,edad,genero,ubicacion,suscripcion,abandono,compras_registradas,gasto_total_usd,gasto_promedio_usd,primera_compra,ultima_compra,recencia_dias,cluster,segmento,recencia_log
2764,28,Female,West Virginia,No,0,36,1998.0,55.5,2022-01-01,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2765,63,Female,Arizona,No,0,3,178.9,59.63,2022-01-07,2024-11-27,34,0,Clientes de baja actividad,3.5553480614894135
2766,64,Female,Colorado,No,0,25,1291.0,51.64,2022-01-22,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
2767,66,Female,Tennessee,No,0,48,2536.5,52.84,2022-02-14,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
2768,31,Female,Iowa,No,1,32,1577.8,49.31,2022-04-25,2024-09-02,120,3,Clientes valiosos en riesgo,4.795790545596741
2769,55,Female,Kansas,No,0,29,1690.4,58.29,2022-01-13,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
2770,32,Female,Oklahoma,No,0,14,554.8,39.63,2022-01-13,2024-11-01,60,0,Clientes de baja actividad,4.110873864173311
2771,50,Female,Nebraska,No,0,23,1174.6,51.07,2022-04-04,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2772,58,Female,Maryland,No,0,13,655.4,50.42,2022-07-02,2024-10-12,80,0,Clientes de baja actividad,4.394449154672439
2773,18,Female,Pennsylvania,No,0,11,514.4,46.76,2022-04-15,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2774,39,Female,Arizona,No,0,46,2124.5,46.18,2022-07-09,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2775,56,Female,Oklahoma,No,0,43,2361.9,54.93,2022-03-10,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
2776,37,Female,Montana,No,0,17,798.0,46.94,2022-01-08,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
2777,46,Female,Wyoming,No,0,7,386.4,55.2,2022-05-14,2024-10-01,91,0,Clientes de baja actividad,4.5217885770490405
2778,52,Female,Idaho,No,0,29,1488.3,51.32,2022-02-02,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2779,70,Female,Pennsylvania,No,0,25,1476.9,59.08,2022-01-23,2024-12-08,23,3,Clientes valiosos en riesgo,3.1780538303479458
2780,61,Female,Montana,No,0,15,871.3,58.09,2022-04-04,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
2781,33,Female,Ohio,No,0,30,1543.6,51.45,2022-01-22,2024-12-18,13,3,Clientes valiosos en riesgo,2.6390573296152584
2782,65,Female,Mississippi,No,0,34,1883.4,55.39,2022-06-20,2024-12-18,13,3,Clientes valiosos en riesgo,2.6390573296152584
2783,41,Female,Idaho,No,0,31,1578.4,50.92,2022-01-01,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2784,19,Female,Virginia,No,0,27,1407.3,52.12,2022-03-13,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2785,33,Female,Idaho,No,0,13,853.7,65.67,2022-05-12,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
2786,53,Female,Louisiana,No,0,14,817.6,58.4,2022-08-29,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2787,54,Female,Colorado,No,0,42,2114.4,50.34,2022-02-12,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2788,36,Female,West Virginia,No,0,5,236.8,47.36,2024-04-13,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
2789,56,Female,Rhode Island,No,0,3,158.0,52.67,2022-07-04,2024-02-26,309,0,Clientes de baja actividad,5.736572297479192
2790,28,Female,North Carolina,No,0,29,1546.0,53.31,2022-01-27,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2791,34,Female,Maine,No,0,25,1561.3,62.45,2022-02-05,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2792,43,Female,Iowa,No,0,15,746.2,49.75,2022-03-18,2024-09-15,107,0,Clientes de baja actividad,4.68213122712422
2793,54,Female,Kentucky,No,0,12,723.2,60.27,2022-02-14,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2794,37,Female,Massachusetts,No,0,28,1454.2,51.94,2022-01-01,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2795,33,Female,New York,No,0,8,473.5,59.19,2022-02-09,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2796,33,Female,Nebraska,No,0,50,2832.2,56.64,2022-01-28,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2797,55,Female,Oklahoma,No,0,22,1147.5,52.16,2022-03-13,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
2798,63,Female,Oklahoma,No,0,11,604.0,54.91,2022-04-09,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
2799,52,Female,Rhode Island,No,0,38,1989.0,52.34,2022-01-01,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
2800,23,Female,Maine,No,0,10,458.8,45.88,2022-08-20,2024-12-17,14,2,Clientes recientes en desarrollo,2.70805020110221
2801,70,Female,Arkansas,No,0,15,734.1,48.94,2022-02-09,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
2802,64,Female,New Mexico,No,0,31,1553.3,50.11,2022-02-03,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2803,22,Female,Hawaii,No,0,43,2225.7,51.76,2022-01-26,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2804,46,Female,Idaho,No,0,32,1567.5,48.98,2022-02-09,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2805,65,Female,South Carolina,No,0,49,2379.2,48.56,2022-01-15,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
2806,18,Female,Nevada,No,0,49,2815.5,57.46,2022-01-12,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2807,45,Female,South Carolina,No,0,51,2552.7,50.05,2022-02-11,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
2808,56,Female,Maryland,No,0,11,598.1,54.37,2022-04-06,2024-11-20,41,0,Clientes de baja actividad,3.7376696182833684
2809,49,Female,Tennessee,No,0,46,2639.4,57.38,2022-04-04,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2810,66,Female,Arkansas,No,0,28,1197.4,42.76,2022-02-06,2024-11-17,44,3,Clientes valiosos en riesgo,3.8066624897703196
2811,27,Female,Arizona,No,0,11,532.2,48.38,2022-05-15,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2812,69,Female,Ohio,No,0,20,867.9,43.4,2022-02-06,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2813,66,Female,North Dakota,No,0,2,95.3,47.65,2022-07-20,2024-08-03,150,0,Clientes de baja actividad,5.017279836814924
2814,45,Female,Vermont,No,0,40,2248.8,56.22,2022-01-01,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2815,31,Female,Minnesota,No,0,15,721.6,48.11,2022-04-08,2024-12-10,21,2,Clientes recientes en desarrollo,3.091042453358316
2816,33,Female,Idaho,No,0,41,1971.5,48.09,2022-02-05,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2817,43,Female,Maryland,No,0,46,2308.2,50.18,2022-02-05,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2818,25,Female,South Carolina,No,1,7,349.0,49.86,2022-06-10,2024-04-20,255,0,Clientes de baja actividad,5.545177444479562
2819,46,Female,California,No,1,13,628.5,48.35,2023-08-23,2024-08-20,133,0,Clientes de baja actividad,4.897839799950911
2820,67,Female,Georgia,No,0,20,786.8,39.34,2022-07-10,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2821,26,Female,Vermont,No,0,6,346.9,57.82,2022-05-13,2024-09-19,103,0,Clientes de baja actividad,4.6443908991413725
2822,35,Female,Georgia,No,0,38,2021.9,53.21,2022-01-01,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2823,61,Female,New Jersey,No,0,34,1944.1,57.18,2022-01-02,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2824,26,Female,Utah,No,0,48,2477.0,51.6,2022-02-02,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2825,39,Female,Utah,No,0,50,2484.5,49.69,2022-03-20,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2826,69,Female,North Carolina,No,0,29,1449.7,49.99,2022-01-01,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2827,32,Female,Florida,No,0,24,1367.2,56.97,2022-01-07,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
2828,20,Female,Wisconsin,No,0,12,734.4,61.2,2022-02-15,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2829,25,Female,Tennessee,No,0,34,1714.3,50.42,2022-01-01,2024-10-31,61,3,Clientes valiosos en riesgo,4.127134385045092
2830,56,Female,Arizona,No,0,48,2310.5,48.14,2022-01-16,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2831,63,Female,Oregon,No,0,14,678.6,48.47,2022-04-26,2024-08-24,129,0,Clientes de baja actividad,4.867534450455582
2832,34,Female,Virginia,No,0,5,283.7,56.74,2022-01-30,2024-12-01,30,0,Clientes de baja actividad,3.4339872044851463
2833,29,Female,Maryland,No,0,41,1845.7,45.02,2022-03-11,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2834,43,Female,Arkansas,No,0,20,1096.8,54.84,2022-03-25,2024-12-05,26,2,Clientes recientes en desarrollo,3.295836866004329
2835,39,Female,Texas,No,0,18,951.0,52.83,2022-03-17,2024-11-03,58,0,Clientes de baja actividad,4.07753744390572
2836,33,Female,Vermont,No,0,8,457.8,57.22,2022-05-11,2024-11-20,41,0,Clientes de baja actividad,3.7376696182833684
2837,51,Female,Wyoming,No,0,22,1192.1,54.19,2022-01-01,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2838,65,Female,Alabama,No,0,45,2769.3,61.54,2022-01-30,2024-12-31,0,1,Clientes de alto valor activos,0.0
2839,51,Female,Maine,No,0,3,130.6,43.53,2023-08-05,2024-07-22,162,0,Clientes de baja actividad,5.093750200806762
2840,70,Female,South Dakota,No,0,31,1454.6,46.92,2022-01-24,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2841,40,Female,West Virginia,No,0,42,2097.7,49.95,2022-01-07,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
2842,19,Female,Ohio,No,0,32,1594.2,49.82,2022-03-05,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2843,28,Female,Arizona,No,0,49,2731.5,55.74,2022-01-01,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2844,51,Female,Ohio,No,1,42,2304.4,54.87,2022-01-15,2024-10-26,66,3,Clientes valiosos en riesgo,4.204692619390966
2845,32,Female,New Mexico,No,0,43,2054.1,47.77,2022-01-06,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2846,26,Female,South Dakota,No,0,40,2082.3,52.06,2022-01-28,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2847,50,Female,Oklahoma,No,0,16,794.6,49.66,2022-02-02,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
2848,68,Female,Connecticut,No,0,4,186.2,46.55,2022-06-19,2024-02-08,327,0,Clientes de baja actividad,5.793013608384144
2849,33,Female,Wisconsin,No,0,29,1437.4,49.57,2022-02-16,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2850,56,Female,New Hampshire,No,0,28,1358.6,48.52,2022-01-13,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2851,57,Female,Nebraska,No,0,37,1892.3,51.14,2022-02-02,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
2852,58,Female,Nevada,No,0,43,2341.5,54.45,2022-03-13,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2853,40,Female,New York,No,0,31,1718.8,55.45,2022-01-08,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2854,37,Female,Pennsylvania,No,0,10,507.9,50.79,2022-01-28,2024-06-29,185,0,Clientes de baja actividad,5.225746673713202
2855,36,Female,Delaware,No,0,26,1368.8,52.65,2022-03-15,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2856,29,Female,Mississippi,No,1,34,1604.7,47.2,2022-03-02,2024-10-09,83,3,Clientes valiosos en riesgo,4.430816798843313
2857,65,Female,Iowa,No,0,32,1721.9,53.81,2022-02-05,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2858,44,Female,Utah,No,0,36,1879.0,52.19,2022-01-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2859,34,Female,Maryland,No,0,47,2365.4,50.33,2022-01-29,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
2860,31,Female,Utah,No,0,30,1397.4,46.58,2022-03-20,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2861,28,Female,Rhode Island,No,0,50,2939.6,58.79,2022-01-20,2024-12-31,0,1,Clientes de alto valor activos,0.0
2862,66,Female,Maryland,No,0,28,1353.2,48.33,2022-04-06,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
2863,68,Female,Hawaii,No,1,6,322.1,53.68,2022-05-02,2023-12-21,376,0,Clientes de baja actividad,5.932245187448011
2864,37,Female,Connecticut,No,1,19,1009.0,53.11,2022-04-19,2024-09-05,117,0,Clientes de baja actividad,4.770684624465665
2865,58,Female,Illinois,No,0,32,1479.3,46.23,2022-01-22,2024-12-20,11,3,Clientes valiosos en riesgo,2.4849066497880004
2866,28,Female,California,No,0,28,1414.6,50.52,2022-01-08,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2867,54,Female,Connecticut,No,0,20,1079.4,53.97,2022-07-29,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2868,21,Female,Colorado,No,0,34,1637.9,48.17,2022-01-23,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2869,45,Female,Colorado,No,0,43,2237.5,52.03,2022-05-13,2024-12-18,13,1,Clientes de alto valor activos,2.6390573296152584
2870,57,Female,Georgia,No,0,17,840.0,49.41,2022-01-01,2024-11-09,52,0,Clientes de baja actividad,3.970291913552122
2871,47,Female,North Dakota,No,1,50,2525.1,50.5,2022-03-21,2024-11-08,53,3,Clientes valiosos en riesgo,3.9889840465642745
2872,46,Female,Idaho,No,0,41,2125.0,51.83,2022-03-26,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2873,63,Female,Connecticut,No,0,6,307.5,51.25,2022-08-03,2024-09-07,115,0,Clientes de baja actividad,4.7535901911063645
2874,44,Female,Montana,No,0,9,562.8,62.53,2022-02-14,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2875,36,Female,Colorado,No,1,3,162.2,54.07,2024-06-14,2024-07-27,157,0,Clientes de baja actividad,5.062595033026967
2876,24,Female,Kentucky,No,0,15,787.5,52.5,2022-01-01,2024-09-26,96,0,Clientes de baja actividad,4.574710978503383
2877,65,Female,New Mexico,No,0,6,296.3,49.38,2022-07-30,2024-11-22,39,0,Clientes de baja actividad,3.6888794541139363
2878,32,Female,New Jersey,No,0,35,1708.6,48.82,2022-01-16,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
2879,63,Female,California,No,0,14,803.5,57.39,2022-01-09,2024-12-19,12,2,Clientes recientes en desarrollo,2.5649493574615367
2880,62,Female,North Dakota,No,0,32,1808.1,56.5,2022-01-30,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2881,19,Female,Florida,No,0,44,2624.1,59.64,2022-01-24,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2882,38,Female,Texas,No,0,7,300.0,42.86,2022-03-13,2024-06-02,212,0,Clientes de baja actividad,5.3612921657094255
2883,59,Female,Oklahoma,No,1,24,1269.2,52.88,2022-03-18,2024-09-08,114,0,Clientes de baja actividad,4.74493212836325
2884,22,Female,Rhode Island,No,0,11,576.7,52.43,2022-06-20,2024-12-05,26,0,Clientes de baja actividad,3.295836866004329
2885,55,Female,Arkansas,No,0,48,2590.1,53.96,2022-01-01,2024-12-31,0,1,Clientes de alto valor activos,0.0
2886,29,Female,Nevada,No,1,15,912.9,60.86,2022-01-01,2024-05-06,239,0,Clientes de baja actividad,5.480638923341991
2887,42,Female,Utah,No,0,30,1489.2,49.64,2022-05-05,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2888,23,Female,Kentucky,No,0,13,819.5,63.04,2022-01-01,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
2889,70,Female,Wisconsin,No,0,26,1134.3,43.63,2022-01-15,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
2890,64,Female,Minnesota,No,0,22,1118.7,50.85,2022-03-11,2024-10-05,87,0,Clientes de baja actividad,4.477336814478207
2891,39,Female,North Dakota,No,1,24,1172.1,48.84,2022-02-13,2024-08-29,124,0,Clientes de baja actividad,4.8283137373023015
2892,47,Female,Ohio,No,0,11,645.4,58.67,2022-06-23,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
2893,22,Female,Nevada,No,0,48,2596.4,54.09,2022-02-13,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
2894,69,Female,Kentucky,No,0,45,2368.5,52.63,2022-01-29,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2895,35,Female,Kentucky,No,0,42,2044.6,48.68,2022-03-12,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2896,56,Female,Montana,No,1,30,1380.6,46.02,2022-02-03,2024-09-22,100,3,Clientes valiosos en riesgo,4.61512051684126
2897,30,Female,Delaware,No,0,3,148.9,49.63,2022-12-18,2024-11-26,35,0,Clientes de baja actividad,3.58351893845611
2898,43,Female,Montana,No,0,3,192.5,64.17,2022-09-11,2024-11-17,44,0,Clientes de baja actividad,3.8066624897703196
2899,23,Female,New Jersey,No,0,30,1559.1,51.97,2022-02-10,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2900,50,Female,Nebraska,No,0,23,1102.5,47.93,2022-04-09,2024-11-09,52,3,Clientes valiosos en riesgo,3.970291913552122
2901,41,Female,Maryland,No,1,24,1154.5,48.1,2022-03-06,2024-07-31,153,0,Clientes de baja actividad,5.0369526024136295
2902,41,Female,Alabama,No,0,47,2509.9,53.4,2022-01-01,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2903,27,Female,North Carolina,No,0,20,1139.0,56.95,2022-04-09,2024-11-25,36,0,Clientes de baja actividad,3.6109179126442243
2904,38,Female,Delaware,No,0,25,1450.7,58.03,2022-01-07,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2905,41,Female,Iowa,No,0,44,2280.8,51.84,2022-01-01,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2906,58,Female,New York,No,0,15,721.8,48.12,2022-09-10,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2907,58,Female,Virginia,No,0,8,501.0,62.62,2023-08-12,2024-10-01,91,0,Clientes de baja actividad,4.5217885770490405
2908,19,Female,Maryland,No,0,51,2734.9,53.63,2022-01-01,2024-12-06,25,3,Clientes valiosos en riesgo,3.258096538021482
2909,43,Female,Texas,No,0,16,795.1,49.69,2022-01-29,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2910,27,Female,Louisiana,No,0,41,2007.1,48.95,2022-04-03,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2911,32,Female,Mississippi,No,0,42,2292.6,54.59,2022-03-30,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2912,28,Female,Ohio,No,0,35,1821.5,52.04,2022-03-26,2024-12-12,19,3,Clientes valiosos en riesgo,2.995732273553991
2913,48,Female,Oregon,No,0,28,1444.2,51.58,2022-01-15,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2914,43,Female,Wyoming,No,0,13,594.5,45.73,2023-06-18,2024-12-01,30,0,Clientes de baja actividad,3.4339872044851463
2915,45,Female,Pennsylvania,No,0,2,61.2,30.6,2022-03-20,2024-05-15,230,0,Clientes de baja actividad,5.442417710521793
2916,26,Female,Oregon,No,0,40,2165.3,54.13,2022-01-07,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2917,62,Female,Oklahoma,No,0,14,792.2,56.59,2022-05-09,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2918,58,Female,Colorado,No,0,51,2436.4,47.77,2022-01-01,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2919,19,Female,New York,No,0,37,2313.6,62.53,2022-01-19,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
2920,64,Female,Minnesota,No,0,32,1701.8,53.18,2022-01-05,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2921,33,Female,Texas,No,0,4,236.1,59.03,2023-03-18,2024-08-15,138,0,Clientes de baja actividad,4.9344739331306915
2922,20,Female,Wisconsin,No,0,12,669.8,55.82,2022-12-23,2024-11-17,44,0,Clientes de baja actividad,3.8066624897703196
2923,45,Female,Kentucky,No,0,17,919.0,54.06,2022-04-07,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
2924,28,Female,Pennsylvania,No,0,13,691.8,53.22,2022-04-23,2024-12-05,26,0,Clientes de baja actividad,3.295836866004329
2925,47,Female,Rhode Island,No,0,38,2020.5,53.17,2022-03-05,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
2926,54,Female,Illinois,No,0,44,2108.1,47.91,2022-01-01,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2927,64,Female,Maryland,No,0,10,453.2,45.32,2023-02-18,2024-11-24,37,0,Clientes de baja actividad,3.6375861597263857
2928,45,Female,Missouri,No,0,16,938.2,58.64,2022-01-15,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2929,40,Female,Alabama,No,0,18,868.3,48.24,2022-01-09,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2930,31,Female,Maine,No,0,43,2053.9,47.77,2022-03-22,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2931,38,Female,Mississippi,No,0,15,720.1,48.01,2022-01-08,2024-10-23,69,0,Clientes de baja actividad,4.248495242049359
2932,36,Female,Alabama,No,0,50,2574.8,51.5,2022-02-20,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2933,65,Female,Alaska,No,0,4,194.8,48.7,2022-03-25,2024-01-14,352,0,Clientes de baja actividad,5.8664680569332965
2934,27,Female,Illinois,No,0,29,1466.5,50.57,2022-03-12,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2935,38,Female,Idaho,No,0,42,2523.7,60.09,2022-02-07,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2936,58,Female,North Carolina,No,0,12,721.5,60.12,2022-06-20,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2937,31,Female,Washington,No,0,47,2425.9,51.61,2022-02-08,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2938,28,Female,West Virginia,No,0,16,908.3,56.77,2022-02-02,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
2939,28,Female,Maine,No,0,16,888.1,55.51,2022-01-22,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
2940,32,Female,Kentucky,No,0,35,1953.2,55.81,2022-02-13,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2941,61,Female,Massachusetts,No,0,14,679.7,48.55,2022-01-26,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2942,38,Female,Pennsylvania,No,1,28,1552.4,55.44,2022-02-27,2024-09-18,104,3,Clientes valiosos en riesgo,4.653960350157523
2943,54,Female,Hawaii,No,0,38,2072.2,54.53,2022-04-04,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
2944,29,Female,Virginia,No,0,38,2059.3,54.19,2022-01-01,2024-11-27,34,3,Clientes valiosos en riesgo,3.5553480614894135
2945,50,Female,New York,No,1,5,230.0,46.0,2022-01-08,2023-10-12,446,0,Clientes de baja actividad,6.102558594613569
2946,32,Female,Delaware,No,0,2,195.5,97.75,2022-06-19,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2947,38,Female,Hawaii,No,0,30,1406.6,46.89,2022-03-12,2024-11-24,37,3,Clientes valiosos en riesgo,3.6375861597263857
2948,52,Female,Nebraska,No,0,51,2948.5,57.81,2022-01-07,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
2949,61,Female,Vermont,No,0,39,1921.3,49.26,2022-01-06,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2950,25,Female,Iowa,No,0,16,915.3,57.21,2022-03-12,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
2951,22,Female,Iowa,No,0,45,2473.3,54.96,2022-01-12,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2952,47,Female,Arkansas,No,0,15,752.2,50.15,2022-03-19,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2953,50,Female,Alabama,No,0,6,196.9,32.82,2022-04-15,2024-10-31,61,0,Clientes de baja actividad,4.127134385045092
2954,45,Female,Maryland,No,0,12,606.4,50.53,2022-03-01,2024-07-08,176,0,Clientes de baja actividad,5.176149732573829
2955,33,Female,South Dakota,No,0,16,851.8,53.24,2022-05-09,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
2956,42,Female,Vermont,No,0,47,2505.7,53.31,2022-04-30,2024-11-24,37,3,Clientes valiosos en riesgo,3.6375861597263857
2957,52,Female,Montana,No,0,31,1667.1,53.78,2022-01-29,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
2958,69,Female,South Dakota,No,0,3,146.3,48.77,2023-11-26,2024-07-04,180,0,Clientes de baja actividad,5.198497031265826
2959,55,Female,Ohio,No,0,29,1488.8,51.34,2022-05-12,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
2960,38,Female,Texas,No,0,10,623.2,62.32,2023-05-20,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2961,57,Female,Indiana,No,0,48,2954.9,61.56,2022-01-01,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2962,33,Female,New Hampshire,No,0,22,1179.5,53.61,2022-04-01,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2963,57,Female,California,No,0,43,2222.3,51.68,2022-03-31,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2964,52,Female,Maine,No,0,29,1532.8,52.86,2022-04-09,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2965,44,Female,Ohio,No,0,14,653.2,46.66,2022-01-29,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2966,48,Female,Delaware,No,0,26,1328.4,51.09,2022-02-09,2024-10-08,84,3,Clientes valiosos en riesgo,4.442651256490317
2967,52,Female,Oklahoma,No,0,39,1838.1,47.13,2022-03-05,2024-11-12,49,3,Clientes valiosos en riesgo,3.912023005428146
2968,34,Female,Indiana,No,0,41,1884.7,45.97,2022-01-21,2024-12-31,0,1,Clientes de alto valor activos,0.0
2969,26,Female,South Carolina,No,0,26,1268.0,48.77,2022-03-07,2024-12-07,24,3,Clientes valiosos en riesgo,3.2188758248682006
2970,36,Female,Vermont,No,0,21,1047.0,49.86,2022-03-11,2024-11-22,39,0,Clientes de baja actividad,3.6888794541139363
